trip_id,destination,trip_duration_days,total_budget_inr,group_size,primary_interest,secondary_interest,accommodation_preference,travel_season,destination_cost_tier,is_first_time,transport_mode,has_special_occasion,has_health_conditions,accommodation_budget_pct,food_dining_budget_pct,activities_attractions_budget_pct,local_transport_budget_pct,shopping_misc_budget_pct,contingency_budget_pct
T07570,Northeast India,9,21090,2,Food,Adventure,Mid-range,Peak,Tier-3,True,Train,False,False,33.1,24.3,20.5,8.0,7.5,6.6
T07571,Bangalore,8,20404,3,Spiritual,Heritage,Budget,Moderate,Tier-1,True,Flight,False,False,32.1,18.7,25.6,8.5,7.4,7.7
T07572,Rishikesh,2,16335,7,Food,Adventure,Mid-range,Moderate,Tier-3,True,Flight,True,False,23.9,27.3,22.9,9.5,8.8,7.6
T07573,Kolkata,20,32069,2,Beach,Spiritual,Mid-range,Moderate,Tier-2,False,Flight,False,False,30.9,20.2,24.1,9.2,8.3,7.3
T07574,Rishikesh,30,35383,9,Food,Heritage,Budget,Moderate,Tier-3,True,Own-vehicle,False,False,20.5,27.6,28.0,8.6,7.3,8.0
T07575,Bangalore,9,7965,1,Adventure,Beach,Luxury,Moderate,Tier-1,False,Flight,False,False,38.3,19.1,20.4,7.7,7.2,7.3
T07576,Mumbai,24,8822,5,Beach,Spiritual,Mid-range,Moderate,Tier-1,True,Train,False,False,33.4,19.7,20.6,9.1,7.9,9.3
T07577,Mumbai,25,10997,3,Food,Heritage,Mid-range,Peak,Tier-1,True,Flight,False,False,38.6,22.1,17.7,7.9,7.8,5.9
T07578,Mumbai,20,42136,5,Food,Spiritual,Budget,Moderate,Tier-1,False,Flight,True,True,29.0,23.5,24.2,8.9,8.2,6.2
T07579,Kolkata,8,16459,2,Beach,Food,Luxury,Peak,Tier-2,False,Train,False,False,39.0,21.4,17.9,8.1,7.3,6.3
T07580,Rishikesh,21,35974,10,Adventure,Heritage,Luxury,Peak,Tier-3,True,Own-vehicle,False,False,35.9,19.3,20.6,9.0,8.1,7.1
T07581,Varanasi,12,92464,2,Beach,Adventure,Budget,Off-season,Tier-2,False,Bus,False,False,21.9,20.6,33.2,8.6,8.1,7.6
T07582,Agra,29,67422,9,Cultural,Food,Mid-range,Moderate,Tier-2,False,Train,False,False,27.5,25.3,20.4,9.9,8.5,8.4
T07583,Kolkata,12,55487,4,Spiritual,Beach,Mid-range,Off-season,Tier-2,True,Flight,False,False,28.7,21.1,23.9,9.6,8.9,7.8
T07584,Mumbai,24,56582,3,Heritage,Spiritual,Luxury,Moderate,Tier-2,False,Train,False,False,37.2,19.0,19.1,9.4,8.1,7.2
T07585,Kerala,9,10036,3,Spiritual,Beach,Budget,Moderate,Tier-3,False,Train,False,False,22.3,20.3,33.8,9.3,8.0,6.3
T07586,Bangalore,19,25191,8,Cultural,Food,Mid-range,Moderate,Tier-1,True,Bus,False,False,33.9,22.5,19.6,8.7,7.7,7.6
T07587,Hyderabad,21,14392,2,Food,Beach,Mid-range,Peak,Tier-2,False,Train,False,False,34.6,24.1,18.3,7.5,7.7,7.8
T07588,Northeast India,13,8470,6,Adventure,Beach,Budget,Peak,Tier-3,True,Own-vehicle,False,False,26.3,20.4,30.4,8.3,7.9,6.7
T07589,Pune,6,25297,6,Cultural,Spiritual,Mid-range,Peak,Tier-2,False,Train,False,False,35.1,19.4,19.6,10.2,8.2,7.5
T07590,Jaipur,22,48235,10,Adventure,Cultural,Mid-range,Peak,Tier-1,False,Bus,False,False,37.8,18.3,20.6,8.1,7.6,7.6
T07591,Kerala,7,30165,4,Spiritual,Cultural,Mid-range,Moderate,Tier-3,True,Flight,False,False,27.6,20.9,23.3,10.1,10.0,8.1
T07592,Pune,24,11045,6,Adventure,Heritage,Mid-range,Moderate,Tier-2,True,Flight,True,False,27.8,21.0,25.9,10.2,8.4,6.7
T07593,Goa,17,48525,7,Cultural,Heritage,Mid-range,Off-season,Tier-1,False,Bus,False,False,32.0,20.3,22.8,9.5,8.0,7.4
T07594,Northeast India,22,26221,5,Beach,Heritage,Alternative,Off-season,Tier-3,False,Flight,False,False,20.7,22.0,29.9,9.7,9.8,7.9
T07595,Kolkata,26,22847,1,Cultural,Beach,Luxury,Off-season,Tier-2,False,Bus,False,False,33.4,20.4,20.8,8.9,8.8,7.7
T07596,Himachal Pradesh,18,17921,6,Adventure,Food,Budget,Off-season,Tier-3,True,Flight,False,False,20.2,23.8,32.7,8.2,7.7,7.4
T07597,Pune,4,38473,9,Adventure,Spiritual,Budget,Peak,Tier-2,False,Train,False,False,29.2,19.2,27.3,8.8,8.1,7.4
T07598,Varanasi,27,18311,7,Food,Adventure,Budget,Peak,Tier-2,False,Flight,False,False,29.1,25.0,23.5,8.3,7.0,7.1
T07599,Northeast India,11,51842,10,Adventure,Spiritual,Budget,Peak,Tier-3,False,Train,False,False,26.2,20.3,31.2,7.8,7.9,6.6
T07600,Hyderabad,17,31312,3,Food,Heritage,Mid-range,Peak,Tier-2,False,Bus,False,False,34.4,23.8,18.4,8.5,7.3,7.6
T07601,Lucknow,22,10821,6,Heritage,Cultural,Luxury,Peak,Tier-2,False,Flight,False,False,37.9,18.9,17.3,8.8,8.2,8.9
T07602,Agra,22,13527,2,Food,Spiritual,Mid-range,Moderate,Tier-2,True,Flight,False,False,29.5,26.3,19.5,8.6,8.0,8.1
T07603,Udaipur,12,29234,2,Adventure,Food,Luxury,Moderate,Tier-2,False,Train,True,False,34.2,22.6,20.0,8.7,7.8,6.7
T07604,Delhi,9,8703,5,Beach,Heritage,Mid-range,Peak,Tier-1,True,Flight,False,True,37.2,19.4,20.7,8.6,7.5,6.6
T07605,Hyderabad,24,57858,7,Spiritual,Cultural,Budget,Off-season,Tier-2,False,Flight,False,True,20.1,20.6,32.8,9.5,8.6,8.4
T07606,Delhi,10,17019,3,Adventure,Beach,Mid-range,Moderate,Tier-1,True,Train,False,False,35.1,19.0,22.3,8.2,6.9,8.5
T07607,Himachal Pradesh,27,26945,2,Spiritual,Food,Mid-range,Moderate,Tier-3,True,Flight,False,False,27.4,24.1,21.9,9.7,8.6,8.3
T07608,Lucknow,27,16698,7,Spiritual,Food,Alternative,Moderate,Tier-2,False,Own-vehicle,False,False,25.5,23.0,23.9,10.6,10.0,7.0
T07609,Northeast India,6,5000,4,Food,Cultural,Mid-range,Off-season,Tier-3,False,Train,False,False,23.3,28.5,22.5,8.4,8.3,9.0
T07610,Kolkata,14,32952,9,Heritage,Cultural,Luxury,Peak,Tier-2,False,Flight,False,False,37.8,19.3,18.3,9.0,7.5,8.1
T07611,Hyderabad,25,75727,8,Heritage,Cultural,Budget,Off-season,Tier-2,False,Bus,False,False,20.9,21.5,33.1,8.7,7.6,8.2
T07612,Varanasi,16,5836,3,Adventure,Heritage,Budget,Moderate,Tier-2,False,Train,False,False,24.8,20.9,31.5,8.5,7.8,6.5
T07613,Delhi,29,39698,5,Heritage,Adventure,Luxury,Moderate,Tier-1,False,Bus,True,True,38.3,18.6,19.2,8.5,7.7,7.7
T07614,Bangalore,19,8075,9,Beach,Adventure,Budget,Peak,Tier-1,False,Flight,True,False,32.9,19.5,25.5,8.6,7.5,6.0
T07615,Kolkata,16,133817,2,Beach,Adventure,Mid-range,Off-season,Tier-2,True,Train,False,False,21.9,21.6,32.0,8.5,7.9,8.1
T07616,Lucknow,22,33627,9,Heritage,Food,Luxury,Peak,Tier-2,True,Flight,True,False,38.6,21.1,17.4,9.1,6.8,7.0
T07617,Kerala,18,9265,9,Food,Spiritual,Budget,Peak,Tier-3,False,Flight,False,False,26.6,24.1,24.5,9.0,8.1,7.7
T07618,Goa,5,33826,10,Heritage,Adventure,Mid-range,Peak,Tier-1,True,Train,False,False,36.9,19.1,20.9,8.1,7.7,7.3
T07619,Pune,4,22258,4,Beach,Spiritual,Luxury,Off-season,Tier-2,False,Bus,False,False,33.9,19.7,20.9,9.2,8.7,7.6
T07620,Kerala,24,27442,2,Cultural,Food,Budget,Peak,Tier-3,True,Flight,False,False,27.3,23.7,26.2,8.2,7.6,7.0
T07621,Goa,27,20029,8,Adventure,Heritage,Luxury,Peak,Tier-1,False,Bus,False,False,41.0,18.1,18.3,8.5,7.5,6.6
T07622,Northeast India,6,8600,4,Food,Adventure,Mid-range,Peak,Tier-3,False,Bus,False,False,32.3,24.1,20.4,8.4,7.5,7.3
T07623,Northeast India,5,26816,8,Cultural,Spiritual,Luxury,Moderate,Tier-3,True,Flight,False,False,32.6,20.8,19.5,10.7,9.1,7.3
T07624,Goa,5,45450,9,Food,Heritage,Mid-range,Moderate,Tier-1,False,Flight,False,False,33.1,24.0,19.2,8.5,8.1,7.1
T07625,Himachal Pradesh,16,22405,1,Beach,Food,Luxury,Peak,Tier-3,False,Flight,False,False,37.7,20.9,18.4,8.0,8.4,6.6
T07626,Rajasthan (non-GT),25,68646,10,Heritage,Food,Budget,Peak,Tier-3,False,Train,False,True,26.4,22.7,27.5,8.8,7.5,7.1
T07627,Himachal Pradesh,3,10893,10,Heritage,Beach,Luxury,Peak,Tier-3,True,Flight,False,False,35.7,19.5,19.5,9.0,7.7,8.6
T07628,Pune,23,8918,1,Spiritual,Adventure,Budget,Peak,Tier-2,False,Bus,False,False,31.5,18.4,26.8,8.2,7.8,7.3
T07629,Northeast India,4,16460,6,Heritage,Spiritual,Luxury,Peak,Tier-3,False,Train,False,False,36.8,19.3,18.3,9.3,8.1,8.2
T07630,Rishikesh,3,11789,9,Beach,Adventure,Mid-range,Off-season,Tier-3,False,Own-vehicle,False,False,21.3,22.4,28.7,11.4,8.8,7.4
T07631,Himachal Pradesh,22,13146,3,Beach,Adventure,Luxury,Peak,Tier-3,False,Flight,False,False,37.7,19.0,20.3,8.1,8.1,6.8
T07632,Agra,24,12112,1,Beach,Spiritual,Luxury,Moderate,Tier-2,True,Flight,False,False,36.5,19.4,19.6,8.9,8.2,7.4
T07633,Bangalore,11,26768,6,Beach,Food,Budget,Moderate,Tier-1,False,Train,False,False,27.6,22.7,26.7,8.5,7.6,6.9
T07634,Udaipur,24,119508,8,Spiritual,Beach,Mid-range,Peak,Tier-2,True,Flight,True,False,34.8,18.5,20.9,9.7,8.1,8.0
T07635,Himachal Pradesh,23,39122,4,Heritage,Beach,Luxury,Peak,Tier-3,False,Train,False,False,38.6,19.6,19.6,8.4,7.9,5.9
T07636,Pune,25,46590,9,Heritage,Adventure,Luxury,Peak,Tier-2,True,Train,False,False,38.7,18.8,19.2,8.9,6.8,7.6
T07637,Varanasi,9,11104,2,Spiritual,Heritage,Mid-range,Peak,Tier-2,False,Flight,False,False,36.4,18.5,19.7,8.8,8.0,8.6
T07638,Bangalore,5,25376,6,Cultural,Spiritual,Budget,Moderate,Tier-1,True,Train,False,False,29.8,19.0,26.7,8.8,7.7,8.0
T07639,Rishikesh,10,27133,2,Beach,Food,Budget,Off-season,Tier-3,True,Train,False,False,20.2,25.2,30.6,8.6,7.4,8.0
T07640,Rajasthan (non-GT),3,25101,5,Food,Spiritual,Mid-range,Peak,Tier-3,True,Train,True,False,31.5,24.3,19.4,9.4,8.7,6.7
T07641,Hyderabad,21,36303,2,Food,Heritage,Mid-range,Peak,Tier-2,False,Flight,False,False,34.1,24.0,18.6,7.7,7.2,8.4
T07642,Hyderabad,9,30728,6,Beach,Adventure,Mid-range,Moderate,Tier-2,True,Train,True,False,27.5,20.6,25.4,9.9,9.0,7.6
T07643,Varanasi,5,17722,7,Spiritual,Adventure,Mid-range,Peak,Tier-2,False,Own-vehicle,False,False,34.5,18.9,19.8,10.3,8.0,8.5
T07644,Agra,12,93820,6,Food,Spiritual,Luxury,Off-season,Tier-2,True,Bus,False,False,31.3,25.6,17.6,10.1,8.7,6.7
T07645,Varanasi,10,18689,6,Adventure,Food,Budget,Moderate,Tier-2,False,Flight,False,True,22.5,23.7,30.5,8.9,7.8,6.6
T07646,Goa,14,9658,9,Heritage,Adventure,Mid-range,Moderate,Tier-1,True,Train,True,False,32.5,20.1,22.9,9.3,7.9,7.3
T07647,Himachal Pradesh,8,24758,10,Adventure,Food,Luxury,Moderate,Tier-3,True,Train,False,True,31.3,23.1,21.7,10.0,8.3,5.6
T07648,Udaipur,23,28299,8,Food,Beach,Mid-range,Moderate,Tier-2,True,Flight,False,False,26.7,26.9,20.6,9.5,8.4,7.9
T07649,Mumbai,19,11454,5,Food,Heritage,Mid-range,Peak,Tier-1,True,Train,False,False,37.2,22.7,18.0,8.8,6.5,6.8
T07650,Hyderabad,8,19042,6,Beach,Cultural,Budget,Moderate,Tier-2,True,Flight,False,False,22.9,22.2,31.1,8.5,7.6,7.7
T07651,Kolkata,10,14809,7,Food,Heritage,Mid-range,Peak,Tier-2,False,Train,False,True,32.9,24.8,18.8,8.8,8.4,6.3
T07652,Lucknow,11,16137,7,Heritage,Beach,Mid-range,Peak,Tier-2,True,Bus,False,False,34.4,19.7,20.9,8.9,8.3,7.8
T07653,Udaipur,5,12169,7,Spiritual,Beach,Budget,Moderate,Tier-2,True,Train,False,False,23.3,20.0,30.9,9.9,8.1,7.8
T07654,Kolkata,18,18804,4,Heritage,Adventure,Budget,Peak,Tier-2,True,Bus,False,False,30.3,19.7,26.9,7.2,7.4,8.5
T07655,Lucknow,20,56250,1,Heritage,Cultural,Mid-range,Moderate,Tier-2,True,Flight,True,False,30.0,21.2,23.0,8.7,8.7,8.4
T07656,Northeast India,19,20181,10,Heritage,Beach,Mid-range,Moderate,Tier-3,True,Train,False,False,24.8,22.1,27.0,9.1,9.3,7.7
T07657,Himachal Pradesh,12,18723,6,Heritage,Adventure,Luxury,Peak,Tier-3,True,Flight,False,False,37.1,19.6,20.4,8.1,7.8,7.0
T07658,Mumbai,8,27407,1,Food,Cultural,Budget,Off-season,Tier-1,True,Bus,False,False,27.5,24.8,24.6,8.1,7.1,7.9
T07659,Kolkata,17,33793,10,Food,Heritage,Mid-range,Moderate,Tier-2,False,Train,False,False,27.3,26.2,21.0,9.8,8.5,7.2
T07660,Varanasi,8,27605,6,Heritage,Adventure,Budget,Peak,Tier-2,False,Bus,False,False,28.1,20.4,27.8,9.0,7.7,7.0
T07661,Rishikesh,22,13390,5,Adventure,Beach,Mid-range,Moderate,Tier-3,False,Bus,False,False,24.5,22.2,27.8,10.5,8.1,6.9
T07662,Hyderabad,10,10865,5,Cultural,Spiritual,Mid-range,Peak,Tier-2,False,Flight,False,False,34.9,19.6,19.1,9.2,8.4,8.8
T07663,Lucknow,19,18391,10,Heritage,Cultural,Mid-range,Moderate,Tier-2,True,Flight,False,False,26.6,22.1,23.3,10.2,9.2,8.6
T07664,Jaipur,19,27805,4,Beach,Adventure,Budget,Peak,Tier-1,True,Train,True,False,34.9,18.1,24.6,7.4,7.0,8.0
T07665,Northeast India,20,8560,6,Beach,Food,Budget,Peak,Tier-3,True,Train,False,False,26.4,23.5,27.3,8.6,7.6,6.6
T07666,Rishikesh,14,21834,9,Food,Spiritual,Mid-range,Peak,Tier-3,False,Own-vehicle,False,False,30.6,24.9,19.1,9.4,7.9,8.1
T07667,Rajasthan (non-GT),12,15730,4,Cultural,Spiritual,Mid-range,Moderate,Tier-3,False,Flight,False,False,27.9,20.8,23.3,9.8,9.0,9.2
T07668,Delhi,3,30650,6,Beach,Adventure,Luxury,Off-season,Tier-1,False,Bus,False,False,35.6,19.5,21.5,8.7,7.6,7.1
T07669,Bangalore,15,32170,8,Food,Beach,Budget,Peak,Tier-1,False,Bus,True,False,32.7,22.9,22.1,8.3,6.9,7.1
T07670,Pune,10,9207,2,Food,Spiritual,Mid-range,Peak,Tier-2,True,Train,False,False,35.3,22.7,17.9,8.9,8.1,7.1
T07671,Delhi,15,6318,9,Food,Heritage,Alternative,Moderate,Tier-1,True,Flight,False,False,30.3,24.4,21.2,9.2,7.9,7.0
T07672,Kerala,4,41256,6,Food,Adventure,Mid-range,Peak,Tier-3,False,Flight,False,False,30.4,25.7,20.4,8.2,8.0,7.3
T07673,Goa,17,8715,1,Heritage,Food,Budget,Moderate,Tier-1,False,Train,False,False,30.6,22.0,25.6,7.6,8.0,6.2
T07674,Lucknow,18,23650,8,Adventure,Food,Mid-range,Peak,Tier-2,False,Train,False,False,33.3,22.2,20.7,8.6,7.7,7.5
T07675,Himachal Pradesh,2,19833,4,Cultural,Heritage,Mid-range,Peak,Tier-3,True,Train,False,True,33.5,20.1,21.0,8.9,7.9,8.6
T07676,Northeast India,12,34783,4,Spiritual,Adventure,Budget,Moderate,Tier-3,False,Flight,False,False,22.1,20.1,33.0,9.0,8.4,7.4
T07677,Kerala,10,33224,8,Cultural,Adventure,Mid-range,Off-season,Tier-3,True,Own-vehicle,True,False,21.9,22.8,29.0,9.6,8.7,8.0
T07678,Rishikesh,6,37701,7,Beach,Adventure,Luxury,Peak,Tier-3,False,Flight,False,False,36.2,19.1,20.6,8.5,7.3,8.3
T07679,Agra,14,10218,5,Beach,Adventure,Mid-range,Moderate,Tier-2,True,Flight,False,False,27.1,21.6,25.1,9.8,8.3,8.1
T07680,Agra,16,20736,7,Adventure,Food,Luxury,Off-season,Tier-2,True,Flight,False,False,29.7,22.8,21.2,9.3,8.4,8.6
T07681,Agra,6,120646,3,Beach,Cultural,Mid-range,Off-season,Tier-2,False,Train,False,False,27.0,21.9,24.6,8.8,9.0,8.7
T07682,Agra,7,27392,1,Cultural,Food,Mid-range,Moderate,Tier-2,False,Train,False,False,30.0,23.9,20.5,8.7,8.4,8.5
T07683,Rishikesh,26,13176,1,Food,Cultural,Budget,Peak,Tier-3,False,Bus,False,True,27.6,24.0,24.3,7.9,7.3,8.9
T07684,Bangalore,2,28502,9,Food,Heritage,Mid-range,Moderate,Tier-1,False,Own-vehicle,False,False,32.5,24.5,19.5,9.1,7.9,6.5
T07685,Himachal Pradesh,3,9204,9,Beach,Adventure,Mid-range,Off-season,Tier-3,True,Flight,False,False,21.3,22.0,30.7,10.4,8.5,7.1
T07686,Agra,12,12004,1,Food,Spiritual,Mid-range,Peak,Tier-2,False,Train,False,False,34.1,23.4,18.5,8.1,8.1,7.8
T07687,Rajasthan (non-GT),12,25126,10,Cultural,Heritage,Mid-range,Peak,Tier-3,True,Train,False,False,31.4,24.3,19.8,8.5,7.8,8.2
T07688,Rajasthan (non-GT),22,5000,6,Adventure,Heritage,Luxury,Peak,Tier-3,True,Train,False,False,35.8,19.6,21.1,8.5,7.8,7.2
T07689,Delhi,24,20440,2,Food,Adventure,Alternative,Peak,Tier-1,True,Train,True,True,36.0,21.2,20.2,7.5,7.0,8.1
T07690,Mumbai,2,6558,4,Heritage,Adventure,Budget,Peak,Tier-1,False,Bus,False,True,34.9,19.3,24.7,7.9,7.2,6.0
T07691,Mumbai,30,17071,5,Food,Beach,Budget,Peak,Tier-3,False,Flight,True,False,26.5,25.1,25.0,8.2,7.9,7.3
T07692,Rajasthan (non-GT),8,10875,3,Heritage,Spiritual,Mid-range,Moderate,Tier-3,True,Train,True,True,27.9,20.7,25.1,9.7,9.0,7.6
T07693,Kolkata,7,53121,8,Food,Cultural,Mid-range,Peak,Tier-2,True,Flight,True,False,32.6,24.1,18.3,9.2,8.0,7.8
T07694,Lucknow,29,5075,1,Heritage,Beach,Budget,Peak,Tier-2,False,Train,True,False,29.5,20.3,26.8,8.3,7.7,7.4
T07695,Mumbai,21,101131,4,Beach,Spiritual,Luxury,Peak,Tier-1,True,Own-vehicle,False,False,43.2,17.4,17.5,7.4,7.7,6.8
T07696,Agra,13,143430,3,Food,Heritage,Budget,Peak,Tier-2,True,Flight,False,False,30.7,23.4,23.6,7.5,7.2,7.6
T07697,Hyderabad,23,47830,6,Cultural,Beach,Alternative,Moderate,Tier-2,False,Train,False,False,25.7,21.2,25.0,10.6,9.0,8.5
T07698,Jaipur,6,36858,4,Adventure,Cultural,Alternative,Peak,Tier-1,True,Train,False,True,37.1,18.9,21.3,7.7,7.3,7.7
T07699,Rishikesh,17,19513,5,Spiritual,Heritage,Budget,Off-season,Tier-3,False,Flight,False,False,20.1,20.7,33.6,9.6,8.1,7.9
T07700,Rajasthan (non-GT),10,24155,3,Spiritual,Heritage,Mid-range,Moderate,Tier-3,False,Train,False,False,27.2,20.3,23.9,9.4,9.3,9.9
T07701,Lucknow,30,9453,9,Spiritual,Food,Budget,Moderate,Tier-2,True,Train,False,False,23.4,22.7,28.2,10.0,8.3,7.4
T07702,Himachal Pradesh,24,29550,4,Food,Cultural,Luxury,Moderate,Tier-3,False,Train,False,False,32.5,25.2,18.2,8.4,8.1,7.6
T07703,Goa,23,15079,5,Food,Heritage,Mid-range,Off-season,Tier-1,False,Train,False,False,30.4,25.4,21.0,10.0,7.3,5.9
T07704,Goa,29,16042,6,Food,Beach,Mid-range,Peak,Tier-1,False,Train,False,True,38.1,22.0,18.1,8.4,7.1,6.3
T07705,Himachal Pradesh,10,47769,10,Food,Cultural,Mid-range,Peak,Tier-3,False,Flight,False,False,31.7,25.0,19.6,9.1,7.5,7.1
T07706,Bangalore,25,120930,3,Beach,Food,Luxury,Peak,Tier-1,False,Train,True,False,41.8,19.9,17.6,7.6,6.9,6.2
T07707,Udaipur,8,24175,9,Cultural,Food,Luxury,Moderate,Tier-2,True,Flight,True,False,33.5,22.8,18.6,9.6,7.8,7.7
T07708,Agra,3,38300,7,Cultural,Beach,Luxury,Off-season,Tier-2,True,Train,False,False,32.1,20.9,21.0,10.6,7.8,7.6
T07709,Goa,16,13390,6,Beach,Food,Luxury,Peak,Tier-1,True,Flight,False,False,41.9,19.1,16.8,7.8,7.3,7.1
T07710,Delhi,23,33078,10,Adventure,Adventure,Luxury,Peak,Tier-1,False,Train,True,False,40.8,19.3,17.7,8.4,6.9,6.9
T07711,Agra,7,41958,9,Cultural,Food,Budget,Peak,Tier-2,True,Train,True,True,28.9,23.0,24.7,9.0,8.1,6.3
T07712,Udaipur,24,40952,3,Cultural,Adventure,Mid-range,Moderate,Tier-2,True,Flight,False,False,30.7,21.0,23.3,9.2,8.3,7.5
T07713,Udaipur,4,29875,9,Spiritual,Food,Mid-range,Moderate,Tier-2,False,Train,True,False,27.8,22.9,20.6,11.4,9.1,8.2
T07714,Rishikesh,8,13648,6,Spiritual,Beach,Luxury,Peak,Tier-3,False,Bus,True,False,39.0,17.5,18.4,8.8,7.4,8.9
T07715,Goa,9,45467,1,Spiritual,Food,Mid-range,Off-season,Tier-1,True,Train,False,False,33.2,21.5,20.5,9.4,7.7,7.7
T07716,Himachal Pradesh,30,11002,8,Food,Heritage,Luxury,Moderate,Tier-3,False,Train,False,False,30.6,25.6,18.0,8.9,8.4,8.5
T07717,Kerala,7,19524,10,Food,Beach,Budget,Peak,Tier-3,False,Own-vehicle,False,False,26.8,24.5,25.3,7.8,7.1,8.5
T07718,Himachal Pradesh,17,37823,4,Spiritual,Cultural,Budget,Moderate,Tier-3,True,Train,False,False,22.2,20.7,31.2,9.4,8.8,7.7
T07719,Bangalore,11,39502,10,Cultural,Adventure,Budget,Peak,Tier-1,False,Train,True,False,34.1,19.4,24.6,8.2,7.3,6.4
T07720,Bangalore,15,7804,5,Heritage,Adventure,Alternative,Moderate,Tier-1,True,Train,False,True,31.3,19.2,24.6,8.9,8.2,7.8
T07721,Kolkata,9,8112,4,Adventure,Beach,Mid-range,Moderate,Tier-2,False,Bus,False,True,29.7,20.6,24.9,8.8,8.0,8.0
T07722,Kolkata,18,29381,6,Spiritual,Beach,Luxury,Peak,Tier-2,False,Bus,True,False,39.5,17.6,17.5,9.0,8.8,7.6
T07723,Mumbai,4,23909,3,Beach,Adventure,Budget,Moderate,Tier-1,True,Train,False,False,29.7,20.0,28.3,7.6,7.5,6.9
T07724,Mumbai,25,70825,10,Food,Spiritual,Mid-range,Moderate,Tier-1,False,Own-vehicle,False,False,34.3,23.3,19.1,8.8,7.6,6.9
T07725,Kerala,9,84653,8,Spiritual,Food,Budget,Moderate,Tier-3,False,Train,False,False,20.0,23.8,29.3,9.8,8.7,8.4
T07726,Kerala,3,13990,4,Food,Adventure,Budget,Peak,Tier-3,False,Train,False,False,28.2,24.2,24.3,7.6,7.3,8.4
T07727,Jaipur,10,18514,5,Beach,Adventure,Mid-range,Moderate,Tier-1,True,Train,False,False,33.6,19.5,22.9,9.0,7.5,7.5
T07728,Rajasthan (non-GT),13,11310,2,Adventure,Spiritual,Luxury,Moderate,Tier-3,True,Train,False,False,33.5,19.6,22.5,9.2,7.7,7.5
T07729,Pune,21,14426,10,Food,Spiritual,Mid-range,Peak,Tier-2,True,Train,False,False,33.8,23.4,17.9,9.2,8.4,7.3
T07730,Jaipur,24,56971,2,Spiritual,Heritage,Budget,Moderate,Tier-1,True,Flight,False,False,30.4,18.8,27.0,8.2,8.2,7.4
T07731,Pune,18,50558,6,Beach,Heritage,Mid-range,Moderate,Tier-2,True,Flight,False,False,28.2,21.6,24.5,10.3,8.2,7.2
T07732,Goa,3,19337,8,Beach,Adventure,Budget,Moderate,Tier-1,True,Flight,True,False,28.3,19.5,28.4,8.4,7.0,8.4
T07733,Agra,2,8784,1,Heritage,Spiritual,Mid-range,Peak,Tier-2,True,Train,False,False,36.8,19.0,19.9,7.9,7.9,8.5
T07734,Mumbai,18,19835,2,Adventure,Beach,Mid-range,Peak,Tier-1,True,Flight,True,False,38.9,18.2,21.4,8.1,7.3,6.1
T07735,Jaipur,23,25921,8,Cultural,Beach,Budget,Peak,Tier-1,True,Flight,False,False,34.1,19.3,24.2,8.4,6.7,7.3
T07736,Kerala,21,12101,3,Spiritual,Beach,Mid-range,Moderate,Tier-3,True,Train,False,False,27.8,20.5,24.7,10.6,9.2,7.2
T07737,Rajasthan (non-GT),10,35011,7,Heritage,Beach,Mid-range,Peak,Tier-3,True,Flight,False,False,31.0,20.7,23.0,9.3,8.0,8.0
T07738,Bangalore,3,35969,5,Spiritual,Heritage,Mid-range,Peak,Tier-1,True,Bus,True,False,39.6,17.7,19.0,8.5,7.9,7.3
T07739,Goa,24,27437,1,Cultural,Heritage,Luxury,Off-season,Tier-1,False,Flight,False,False,39.4,18.8,18.8,8.2,7.2,7.6
T07740,Himachal Pradesh,29,26066,3,Cultural,Adventure,Mid-range,Moderate,Tier-3,True,Flight,False,False,26.7,22.0,25.4,8.5,8.5,8.9
T07741,Udaipur,27,38203,2,Beach,Heritage,Budget,Peak,Tier-2,True,Flight,False,False,30.2,19.7,27.1,8.4,7.5,7.1
T07742,Varanasi,18,9097,2,Cultural,Adventure,Luxury,Moderate,Tier-2,True,Flight,False,False,35.5,20.4,19.8,8.8,8.0,7.5
T07743,Mumbai,26,53559,10,Heritage,Spiritual,Mid-range,Peak,Tier-1,False,Train,False,False,37.8,18.5,19.9,8.4,8.5,6.9
T07744,Kerala,18,22061,10,Beach,Cultural,Mid-range,Peak,Tier-3,True,Train,True,False,31.9,20.1,22.2,8.9,8.1,8.8
T07745,Rishikesh,16,39755,2,Heritage,Spiritual,Alternative,Peak,Tier-3,True,Train,False,False,30.9,19.6,23.9,8.3,8.4,8.9
T07746,Goa,22,23653,9,Adventure,Spiritual,Budget,Peak,Tier-1,False,Flight,True,False,34.4,17.9,25.6,8.3,8.0,5.8
T07747,Hyderabad,13,61425,4,Food,Adventure,Mid-range,Moderate,Tier-2,True,Own-vehicle,False,False,27.5,26.1,21.0,9.1,8.3,8.0
T07748,Himachal Pradesh,22,32329,8,Food,Adventure,Mid-range,Peak,Tier-3,False,Flight,False,False,31.0,24.7,20.4,8.7,7.9,7.3
T07749,Northeast India,3,14999,1,Spiritual,Adventure,Luxury,Moderate,Tier-3,True,Flight,False,True,34.6,18.6,20.5,9.7,8.7,7.9
T07750,Northeast India,2,28905,2,Adventure,Cultural,Budget,Peak,Tier-3,False,Train,True,False,27.9,20.1,28.6,7.8,7.3,8.3
T07751,Udaipur,8,14423,10,Heritage,Cultural,Mid-range,Moderate,Tier-2,False,Flight,False,False,28.9,22.0,22.5,9.9,9.1,7.6
